,time,record,u,v,w,Tsonica,coderr,voltaje
4721,2012-01-04 00:33:56.7,36851252.0,-0.56,-0.54,-0.26,14.91,0.0,12.0
4722,2012-01-04 00:33:56.75,36851253.0,-0.59,-0.56,-0.28,14.94,0.0,12.0
4723,2012-01-04 00:33:56.8,36851254.0,-0.62,-0.45,-0.27,15.08,0.0,12.0
4724,2012-01-04 00:33:56.85,36851255.0,-0.62,-0.51,-0.26,15.13,0.0,12.0
4725,2012-01-04 00:33:56.9,36851256.0,-0.62,-0.53,-0.29,15.1,0.0,12.0
4726,2012-01-04 00:33:56.95,36851257.0,-0.65,-0.47,-0.24,15.1,0.0,12.0
4727,2012-01-04 00:33:57,36851258.0,-0.62,-0.45,-0.26,15.13,0.0,12.0
4728,2012-01-04 00:33:57.05,36851259.0,-0.77,-0.48,-0.31,15.13,0.0,12.0
4729,2012-01-04 00:33:57.1,36851260.0,-0.86,-0.48,-0.35,15.13,0.0,12.0
4730,2012-01-04 00:33:57.15,36851261.0,-0.89,-0.54,-0.3,15.16,0.0,12.0
4731,2012-01-04 00:33:57.2,36851262.0,-0.94,-0.69,-0.33,15.18,0.0,12.0
4732,2012-01-04 00:33:57.25,36851263.0,-1.01,-0.73,-0.35,15.23,0.0,12.0
4733,2012-01-04 00:33:57.3,36851264.0,-1.01,-0.73,-0.35,15.28,0.0,12.0
4734,2012-01-04 00:33:57.35,36851265.0,-1.04,-0.69,-0.32,15.27,0.0,12.0
4735,2012-01-04 00:33:57.4,36851266.0,-0.97,-0.67,-0.23,15.23,0.0,12.0
4736,2012-01-04 00:33:57.45,36851267.0,-1.08,-0.69,-0.15,15.13,0.0,12.0
4737,2012-01-04 00:33:57.5,36851268.0,-1.02,-0.84,-0.17,15.08,0.0,12.0
4738,2012-01-04 00:33:57.55,36851269.0,-0.96,-0.87,-0.26,15.1,0.0,12.0
4739,2012-01-04 00:33:57.6,36851270.0,-0.82,-0.83,-0.22,15.08,0.0,12.0
4740,2012-01-04 00:33:57.65,36851271.0,-1.04,-0.85,-0.12,14.99,0.0,12.0
4741,2012-01-04 00:33:57.7,36851272.0,-1.09,-0.69,0.13,15.01,0.0,12.0
4742,2012-01-04 00:33:57.75,36851273.0,-1.11,-0.58,0.1,15.05,0.0,12.0
4743,2012-01-04 00:33:57.8,36851274.0,-1.1,-0.65,0.24,15.01,0.0,12.0
4744,2012-01-04 00:33:57.85,36851275.0,-1.04,-0.77,0.16,14.98,0.0,12.0
4745,2012-01-04 00:33:57.9,36851276.0,-1.14,-0.84,0.12,15.05,0.0,12.0
4746,2012-01-04 00:33:57.95,36851277.0,-1.09,-0.85,-0.01,14.96,0.0,12.0
4747,2012-01-04 00:33:58,36851278.0,-1.1,-0.93,-0.01,15.08,0.0,12.0
4748,2012-01-04 00:33:58.05,36851279.0,-1.17,-0.97,-0.01,15.13,0.0,12.0
4749,2012-01-04 00:33:58.1,36851280.0,-1.31,-1.06,-0.06,15.32,0.0,12.0
4750,2012-01-04 00:33:58.15,36851281.0,-1.35,-1.05,0.02,15.18,0.0,12.0
4751,2012-01-04 00:33:58.2,36851282.0,-1.43,-1.01,0.18,15.08,0.0,12.0
4752,2012-01-04 00:33:58.25,36851283.0,-1.33,-1.02,0.15,15.16,0.0,12.0
4753,2012-01-04 00:33:58.3,36851284.0,-1.31,-0.96,0.12,15.33,0.0,12.0
4754,2012-01-04 00:33:58.35,36851285.0,-1.32,-1.01,0.08,15.38,0.0,12.0
4755,2012-01-04 00:33:58.4,36851286.0,-1.3,-1.05,-0.03,15.38,0.0,12.0
4756,2012-01-04 00:33:58.45,36851287.0,-1.35,-1.05,0.04,15.38,0.0,12.0
4757,2012-01-04 00:33:58.5,36851288.0,-1.28,-1.1,-0.04,15.37,0.0,12.0
4758,2012-01-04 00:33:58.55,36851289.0,-1.33,-1.09,0.01,15.37,0.0,12.0
4759,2012-01-04 00:33:58.6,36851290.0,-1.45,-1.06,-0.03,15.33,0.0,12.0
4760,2012-01-04 00:33:58.65,36851291.0,-1.45,-1.13,-0.15,15.38,0.0,12.0
4761,2012-01-04 00:33:58.7,36851292.0,-1.4,-1.2,-0.22,15.35,0.0,12.0
4762,2012-01-04 00:33:58.75,36851293.0,-1.38,-1.17,-0.08,15.37,0.0,12.0
4763,2012-01-04 00:33:58.8,36851294.0,-1.36,-1.21,-0.1,15.33,0.0,12.0
4764,2012-01-04 00:33:58.85,36851295.0,-1.35,-1.13,-0.03,15.37,0.0,12.0
4765,2012-01-04 00:33:58.9,36851296.0,-1.39,-1.21,-0.01,15.37,0.0,12.0
4766,2012-01-04 00:33:58.95,36851297.0,-1.28,-1.19,-0.04,15.37,0.0,12.0
4767,2012-01-04 00:33:59,36851298.0,-1.19,-1.19,0.0,15.35,0.0,12.0
4768,2012-01-04 00:33:59.05,36851299.0,-1.18,-1.11,0.08,15.38,0.0,12.0
4769,2012-01-04 00:33:59.1,36851300.0,-1.15,-1.14,-0.01,15.38,0.0,12.0
4770,2012-01-04 00:33:59.15,36851301.0,-1.26,-1.06,-0.06,15.33,0.0,12.0
4771,2012-01-04 00:33:59.2,36851302.0,-1.18,-1.1,-0.13,15.32,0.0,12.0
4772,2012-01-04 00:33:59.25,36851303.0,-1.16,-1.17,-0.09,15.4,0.0,12.0
4773,2012-01-04 00:33:59.3,36851304.0,-1.11,-1.18,-0.06,15.37,0.0,12.0
4774,2012-01-04 00:33:59.35,36851305.0,-1.17,-1.06,-0.01,15.33,0.0,12.0
4775,2012-01-04 00:33:59.4,36851306.0,-1.17,-1.06,-0.01,15.33,0.0,12.0
4776,2012-01-04 00:33:59.45,36851307.0,-1.26,-1.02,0.03,15.28,0.0,12.0
4777,2012-01-04 00:33:59.5,36851308.0,-1.25,-0.89,0.02,15.27,0.0,12.0
4778,2012-01-04 00:33:59.55,36851309.0,-1.27,-0.83,-0.03,15.32,0.0,12.0
4779,2012-01-04 00:33:59.6,36851310.0,-1.21,-0.84,-0.08,15.32,0.0,12.0
4780,2012-01-04 00:33:59.65,36851311.0,-1.18,-0.67,0.0,15.32,0.0,12.0
4781,2012-01-04 00:33:59.7,36851312.0,-1.13,-0.71,-0.07,15.27,0.0,12.0
4782,2012-01-04 00:33:59.75,36851313.0,-1.17,-0.74,-0.05,15.23,0.0,12.0
4783,2012-01-04 00:33:59.8,36851314.0,-1.19,-0.8,-0.03,15.27,0.0,12.0
4784,2012-01-04 00:33:59.85,36851315.0,-1.15,-0.89,-0.02,15.18,0.0,12.0
4785,2012-01-04 00:33:59.9,36851316.0,-1.26,-0.88,0.0,15.1,0.0,12.0
4786,2012-01-04 00:33:59.95,36851317.0,-1.26,-0.88,0.0,15.1,0.0,12.0
4787,2012-01-04 00:34:00,36851318.0,-1.35,-0.86,0.02,15.01,0.0,12.0
4788,2012-01-04 00:34:00.05,36851319.0,-1.48,-0.88,0.08,14.99,0.0,12.0
4789,2012-01-04 00:34:00.2,36851320.0,-1.45,-0.92,-0.06,15.06,0.0,12.0
4790,2012-01-04 00:34:00.25,36851321.0,-1.39,-0.97,0.0,15.1,0.0,12.0
4791,2012-01-04 00:34:00.3,36851322.0,-1.35,-0.86,-0.04,15.1,0.0,12.0
4792,2012-01-04 00:34:00.35,36851323.0,-1.45,-0.84,-0.06,15.35,0.0,12.0
4793,2012-01-04 00:34:00.4,36851324.0,-1.43,-0.89,-0.08,15.43,0.0,12.0
4794,2012-01-04 00:34:00.45,36851325.0,-1.39,-0.88,-0.06,15.4,0.0,12.0
4795,2012-01-04 00:34:00.5,36851326.0,-1.39,-0.88,-0.06,15.4,0.0,12.0
4796,2012-01-04 00:34:00.55,36851327.0,-1.35,-0.86,-0.07,15.37,0.0,12.0
4797,2012-01-04 00:34:00.6,36851328.0,-1.38,-0.87,0.0,15.1,0.0,12.0
4798,2012-01-04 00:34:00.65,36851329.0,-1.39,-0.88,-0.06,15.18,0.0,12.0
4799,2012-01-04 00:34:00.7,36851330.0,-1.43,-0.79,-0.08,15.15,0.0,12.0
4800,2012-01-04 00:34:00.75,36851331.0,-1.5,-0.75,0.04,15.05,0.0,12.0
4801,2012-01-04 00:34:00.8,36851332.0,-1.4,-0.83,0.09,14.99,0.0,12.0
4802,2012-01-04 00:34:00.85,36851333.0,-1.4,-0.76,0.18,14.96,0.0,12.0
4803,2012-01-04 00:34:00.9,36851334.0,-1.32,-0.77,0.14,15.05,0.0,12.0
4804,2012-01-04 00:34:00.95,36851335.0,-1.32,-0.77,0.14,14.99,0.0,12.0
4805,2012-01-04 00:34:01,36851336.0,-1.26,-0.75,0.28,15.05,0.0,12.0
4806,2012-01-04 00:34:01.05,36851337.0,-1.26,-0.75,0.18,15.08,0.0,12.0
4807,2012-01-04 00:34:01.1,36851338.0,-1.19,-0.73,0.27,15.15,0.0,12.0
4808,2012-01-04 00:34:01.15,36851339.0,-1.17,-0.79,0.22,15.15,0.0,12.0
4809,2012-01-04 00:34:01.2,36851340.0,-1.16,-0.72,0.14,15.18,0.0,12.0
4810,2012-01-04 00:34:01.25,36851341.0,-1.19,-0.76,0.17,15.2,0.0,12.0
4811,2012-01-04 00:34:01.3,36851342.0,-1.27,-0.67,0.12,15.21,0.0,12.0
4812,2012-01-04 00:34:01.35,36851343.0,-1.27,-0.7,0.07,15.27,0.0,12.0
4813,2012-01-04 00:34:01.4,36851344.0,-1.2,-0.76,-0.01,15.28,0.0,12.0
4814,2012-01-04 00:34:01.45,36851345.0,-1.31,-0.83,0.01,15.32,0.0,12.0
4815,2012-01-04 00:34:01.5,36851346.0,-1.27,-0.8,-0.03,15.35,0.0,12.0
4816,2012-01-04 00:34:01.55,36851347.0,-1.34,-0.79,0.04,15.28,0.0,12.0
4817,2012-01-04 00:34:01.6,36851348.0,-1.4,-0.76,0.03,15.28,0.0,12.0
4818,2012-01-04 00:34:01.65,36851349.0,-1.4,-0.76,0.03,15.28,0.0,12.0
4819,2012-01-04 00:34:01.7,36851350.0,-1.43,-0.79,0.06,15.32,0.0,12.0
4820,2012-01-04 00:34:01.75,36851351.0,-1.36,-0.75,0.14,15.28,0.0,12.0
4821,2012-01-04 00:34:01.8,36851352.0,-1.45,-0.77,0.15,15.32,0.0,12.0
4822,2012-01-04 00:34:01.85,36851353.0,-1.5,-0.68,0.06,15.32,0.0,12.0
4823,2012-01-04 00:34:01.9,36851354.0,-1.5,-0.58,-0.02,15.28,0.0,12.0
4824,2012-01-04 00:34:01.95,36851355.0,-1.54,-0.64,0.0,15.25,0.0,12.0
4825,2012-01-04 00:34:02,36851356.0,-1.48,-0.63,-0.04,15.27,0.0,12.0
4826,2012-01-04 00:34:02.05,36851357.0,-1.43,-0.79,0.13,15.28,0.0,12.0
4827,2012-01-04 00:34:02.1,36851358.0,-1.39,-0.81,0.17,15.27,0.0,12.0
4828,2012-01-04 00:34:02.15,36851359.0,-1.39,-0.81,0.17,15.27,0.0,12.0
4829,2012-01-04 00:34:02.2,36851360.0,-1.34,-0.8,0.19,15.23,0.0,12.0
4830,2012-01-04 00:34:02.25,36851361.0,-1.36,-0.86,0.13,15.28,0.0,12.0
4831,2012-01-04 00:34:02.3,36851362.0,-1.29,-0.81,0.2,15.27,0.0,12.0
4832,2012-01-04 00:34:02.35,36851363.0,-1.33,-0.73,0.18,15.18,0.0,12.0
4833,2012-01-04 00:34:02.4,36851364.0,-1.36,-0.75,0.14,15.23,0.0,12.0
4834,2012-01-04 00:34:02.45,36851365.0,-1.37,-0.64,0.17,15.27,0.0,12.0
4835,2012-01-04 00:34:02.5,36851366.0,-1.3,-0.58,0.07,15.28,0.0,12.0
4836,2012-01-04 00:34:02.55,36851367.0,-1.15,-0.63,0.12,15.23,0.0,12.0
4837,2012-01-04 00:34:02.6,36851368.0,-1.13,-0.67,0.19,15.23,0.0,12.0
4838,2012-01-04 00:34:02.65,36851369.0,-1.22,-0.76,0.12,15.28,0.0,12.0
4839,2012-01-04 00:34:02.7,36851370.0,-1.27,-0.7,0.17,15.27,0.0,12.0
4840,2012-01-04 00:34:02.75,36851371.0,-1.32,-0.54,0.09,15.27,0.0,12.0
4841,2012-01-04 00:34:02.8,36851372.0,-1.43,-0.56,0.13,15.35,0.0,12.0
4842,2012-01-04 00:34:02.85,36851373.0,-1.39,-0.5,0.18,15.35,0.0,12.0
4843,2012-01-04 00:34:02.9,36851374.0,-1.46,-0.59,0.16,15.32,0.0,12.0
4844,2012-01-04 00:34:02.95,36851375.0,-1.42,-0.64,0.21,15.32,0.0,12.0
4845,2012-01-04 00:34:03,36851376.0,-1.37,-0.64,0.17,15.27,0.0,12.0
4846,2012-01-04 00:34:03.05,36851377.0,-1.26,-0.68,0.18,15.28,0.0,12.0
4847,2012-01-04 00:34:03.1,36851378.0,-1.31,-0.67,0.17,15.3,0.0,12.0
4848,2012-01-04 00:34:03.15,36851379.0,-1.25,-0.7,0.07,15.33,0.0,12.0
4849,2012-01-04 00:34:03.2,36851380.0,-1.21,-0.75,0.07,15.37,0.0,12.0
4850,2012-01-04 00:34:03.25,36851381.0,-1.21,-0.75,0.07,15.37,0.0,12.0
4851,2012-01-04 00:34:03.3,36851382.0,-1.27,-0.8,-0.03,15.35,0.0,12.0
4852,2012-01-04 00:34:03.35,36851383.0,-1.26,-0.75,-0.09,15.35,0.0,12.0
4853,2012-01-04 00:34:03.4,36851384.0,-1.22,-0.72,-0.18,15.33,0.0,12.0
4854,2012-01-04 00:34:03.45,36851385.0,-1.26,-0.75,-0.09,15.4,0.0,12.0
4855,2012-01-04 00:34:03.5,36851386.0,-1.24,-0.71,-0.05,15.35,0.0,12.0
4856,2012-01-04 00:34:03.55,36851387.0,-1.18,-0.84,-0.12,15.37,0.0,12.0
4857,2012-01-04 00:34:03.6,36851388.0,-1.19,-0.8,-0.08,15.28,0.0,12.0
4858,2012-01-04 00:34:03.65,36851389.0,-1.2,-0.76,-0.16,15.28,0.0,12.0
4859,2012-01-04 00:34:03.7,36851390.0,-1.2,-0.66,-0.07,15.32,0.0,12.0
4860,2012-01-04 00:34:03.75,36851391.0,-1.16,-0.67,-0.05,15.28,0.0,12.0
4861,2012-01-04 00:34:03.8,36851392.0,-1.24,-0.71,-0.05,15.35,0.0,12.0
4862,2012-01-04 00:34:03.85,36851393.0,-1.18,-0.72,-0.03,15.32,0.0,12.0
4863,2012-01-04 00:34:03.9,36851394.0,-1.14,-0.72,0.0,15.33,0.0,12.0
4864,2012-01-04 00:34:03.95,36851395.0,-1.2,-0.66,-0.02,15.23,0.0,12.0
4865,2012-01-04 00:34:04,36851396.0,-1.22,-0.82,-0.13,15.13,0.0,12.0
4866,2012-01-04 00:34:04.05,36851397.0,-1.27,-0.83,-0.08,15.11,0.0,12.0
4867,2012-01-04 00:34:04.1,36851398.0,-1.25,-0.87,-0.13,15.1,0.0,12.0
4868,2012-01-04 00:34:04.15,36851399.0,-1.25,-0.87,-0.13,15.1,0.0,12.0
4869,2012-01-04 00:34:04.2,36851400.0,-1.27,-0.92,-0.1,15.06,0.0,12.0
4870,2012-01-04 00:34:04.25,36851401.0,-1.18,-0.97,-0.19,15.1,0.0,12.0
4871,2012-01-04 00:34:04.3,36851402.0,-1.25,-0.97,-0.12,15.15,0.0,12.0
4872,2012-01-04 00:34:04.35,36851403.0,-1.23,-1.01,-0.06,15.15,0.0,12.0
4873,2012-01-04 00:34:04.4,36851404.0,-1.23,-0.93,-0.01,15.13,0.0,12.0
4874,2012-01-04 00:34:04.45,36851405.0,-1.25,-0.89,-0.06,15.18,0.0,12.0
4875,2012-01-04 00:34:04.5,36851406.0,-1.18,-0.85,-0.05,15.13,0.0,12.0
4876,2012-01-04 00:34:04.55,36851407.0,-1.21,-0.88,-0.04,15.15,0.0,12.0
4877,2012-01-04 00:34:04.6,36851408.0,-1.15,-0.89,-0.02,15.18,0.0,12.0
4878,2012-01-04 00:34:04.65,36851409.0,-1.21,-0.79,-0.04,15.1,0.0,12.0
4879,2012-01-04 00:34:04.7,36851410.0,-1.16,-0.79,-0.02,15.13,0.0,12.0
4880,2012-01-04 00:34:04.75,36851411.0,-1.21,-0.79,-0.04,15.1,0.0,12.0
4881,2012-01-04 00:34:04.8,36851412.0,-1.18,-0.85,-0.05,15.13,0.0,12.0
4882,2012-01-04 00:34:04.85,36851413.0,-1.14,-0.84,-0.03,15.15,0.0,12.0
4883,2012-01-04 00:34:04.9,36851414.0,-1.07,-0.88,-0.03,15.1,0.0,12.0
4884,2012-01-04 00:34:04.95,36851415.0,-1.05,-0.81,-0.04,15.15,0.0,12.0
4885,2012-01-04 00:34:05,36851416.0,-1.0,-0.76,-0.03,15.15,0.0,12.0
4886,2012-01-04 00:34:05.05,36851417.0,-0.96,-0.71,-0.1,15.11,0.0,12.0
4887,2012-01-04 00:34:05.1,36851418.0,-0.91,-0.8,-0.15,15.11,0.0,12.0
4888,2012-01-04 00:34:05.15,36851419.0,-0.89,-0.84,-0.17,15.13,0.0,12.0
4889,2012-01-04 00:34:05.2,36851420.0,-0.89,-0.84,-0.17,15.13,0.0,12.0
4890,2012-01-04 00:34:05.25,36851421.0,-0.91,-0.8,-0.15,15.11,0.0,12.0
4891,2012-01-04 00:34:05.3,36851422.0,-0.91,-0.8,-0.15,15.11,0.0,12.0
4892,2012-01-04 00:34:05.35,36851423.0,-0.94,-0.84,-0.13,15.08,0.0,12.0
4893,2012-01-04 00:34:05.4,36851424.0,-0.91,-0.76,-0.04,15.08,0.0,12.0
4894,2012-01-04 00:34:05.45,36851425.0,-0.93,-0.79,-0.03,15.1,0.0,12.0
4895,2012-01-04 00:34:05.5,36851426.0,-0.93,-0.79,-0.03,15.1,0.0,12.0
4896,2012-01-04 00:34:05.55,36851427.0,-0.86,-0.81,0.06,15.15,0.0,12.0
4897,2012-01-04 00:34:05.6,36851428.0,-0.8,-0.88,0.04,15.18,0.0,12.0
4898,2012-01-04 00:34:05.65,36851429.0,-0.72,-0.83,0.05,15.23,0.0,12.0
4899,2012-01-04 00:34:05.7,36851430.0,-0.8,-0.88,0.04,15.18,0.0,12.0
4900,2012-01-04 00:34:05.75,36851431.0,-0.84,-0.79,0.02,15.1,0.0,12.0
4901,2012-01-04 00:34:05.8,36851432.0,-0.85,-0.76,0.05,15.11,0.0,12.0
4902,2012-01-04 00:34:05.85,36851433.0,-0.81,-0.76,-0.01,15.08,0.0,12.0
4903,2012-01-04 00:34:05.9,36851434.0,-0.83,-0.65,0.02,15.1,0.0,12.0
4904,2012-01-04 00:34:05.95,36851435.0,-0.8,-0.68,0.0,15.13,0.0,12.0
4905,2012-01-04 00:34:06,36851436.0,-0.8,-0.68,0.0,15.13,0.0,12.0
4906,2012-01-04 00:34:06.05,36851437.0,-0.81,-0.71,0.03,15.15,0.0,12.0
4907,2012-01-04 00:34:06.1,36851438.0,-0.81,-0.71,0.03,15.15,0.0,12.0
4908,2012-01-04 00:34:06.15,36851439.0,-0.77,-0.77,-0.04,15.13,0.0,12.0
4909,2012-01-04 00:34:06.2,36851440.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4910,2012-01-04 00:34:06.25,36851441.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4911,2012-01-04 00:34:06.3,36851442.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4912,2012-01-04 00:34:06.35,36851443.0,-0.69,-0.7,0.05,15.13,0.0,12.0
4913,2012-01-04 00:34:06.4,36851444.0,-0.78,-0.73,-0.02,15.1,0.0,12.0
4914,2012-01-04 00:34:06.45,36851445.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4915,2012-01-04 00:34:06.5,36851446.0,-0.67,-0.67,0.0,15.08,0.0,12.0
4916,2012-01-04 00:34:06.55,36851447.0,-0.68,-0.77,-0.05,15.05,0.0,12.0
4917,2012-01-04 00:34:06.6,36851448.0,-0.63,-0.76,-0.03,15.08,0.0,12.0
4918,2012-01-04 00:34:06.65,36851449.0,-0.65,-0.8,-0.02,15.1,0.0,12.0
4919,2012-01-04 00:34:06.7,36851450.0,-0.65,-0.8,-0.02,15.1,0.0,12.0
4920,2012-01-04 00:34:06.75,36851451.0,-0.6,-0.73,-0.04,15.1,0.0,12.0
4921,2012-01-04 00:34:06.8,36851452.0,-0.62,-0.68,-0.03,15.13,0.0,12.0
4922,2012-01-04 00:34:06.85,36851453.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4923,2012-01-04 00:34:06.9,36851454.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4924,2012-01-04 00:34:06.95,36851455.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4925,2012-01-04 00:34:07,36851456.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4926,2012-01-04 00:34:07.05,36851457.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4927,2012-01-04 00:34:07.1,36851458.0,-0.69,-0.71,0.04,15.1,0.0,12.0
4928,2012-01-04 00:34:07.15,36851459.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4929,2012-01-04 00:34:07.2,36851460.0,-0.68,-0.77,0.0,15.13,0.0,12.0
4930,2012-01-04 00:34:07.25,36851461.0,-0.63,-0.77,0.02,15.15,0.0,12.0
4931,2012-01-04 00:34:07.3,36851462.0,-0.68,-0.85,0.0,15.08,0.0,12.0
4932,2012-01-04 00:34:07.35,36851463.0,-0.69,-0.89,0.03,15.1,0.0,12.0
4933,2012-01-04 00:34:07.4,36851464.0,-0.69,-0.89,0.03,15.1,0.0,12.0
4934,2012-01-04 00:34:07.45,36851465.0,-0.69,-0.89,0.03,15.1,0.0,12.0
4935,2012-01-04 00:34:07.5,36851466.0,-0.69,-0.89,0.03,15.1,0.0,12.0
4936,2012-01-04 00:34:07.55,36851467.0,-0.69,-0.89,0.03,15.1,0.0,12.0
4937,2012-01-04 00:34:07.6,36851468.0,-0.68,-0.83,0.05,15.15,0.0,12.0
4938,2012-01-04 00:34:07.65,36851469.0,-0.63,-0.84,0.08,15.13,0.0,12.0
4939,2012-01-04 00:34:07.7,36851470.0,-0.63,-0.84,0.08,15.13,0.0,12.0
4940,2012-01-04 00:34:07.75,36851471.0,-0.66,-0.8,0.05,15.18,0.0,12.0
4941,2012-01-04 00:34:07.8,36851472.0,-0.66,-0.8,0.05,15.18,0.0,12.0
4942,2012-01-04 00:34:07.85,36851473.0,-0.63,-0.77,0.02,15.15,0.0,12.0
4943,2012-01-04 00:34:07.9,36851474.0,-0.58,-0.84,-0.02,15.15,0.0,12.0
4944,2012-01-04 00:34:07.95,36851475.0,-0.58,-0.84,-0.02,15.15,0.0,12.0
4945,2012-01-04 00:34:08,36851476.0,-0.54,-0.85,0.0,15.13,0.0,12.0
4946,2012-01-04 00:34:08.05,36851477.0,-0.56,-0.81,0.09,15.18,0.0,12.0
4947,2012-01-04 00:34:08.1,36851478.0,-0.56,-0.81,0.09,15.18,0.0,12.0
4948,2012-01-04 00:34:08.15,36851479.0,-0.59,-0.86,0.12,15.15,0.0,12.0
4949,2012-01-04 00:34:08.2,36851480.0,-0.59,-0.86,0.12,15.15,0.0,12.0
4950,2012-01-04 00:34:08.25,36851481.0,-0.52,-0.81,0.12,15.15,0.0,12.0
4951,2012-01-04 00:34:08.3,36851482.0,-0.49,-0.85,0.18,15.15,0.0,12.0
4952,2012-01-04 00:34:08.35,36851483.0,-0.49,-0.85,0.18,15.15,0.0,12.0
4953,2012-01-04 00:34:08.4,36851484.0,-0.49,-0.85,0.18,15.15,0.0,12.0
4954,2012-01-04 00:34:08.45,36851485.0,-0.59,-0.86,0.12,15.15,0.0,12.0
4955,2012-01-04 00:34:08.5,36851486.0,-0.55,-0.87,0.24,15.2,0.0,12.0
4956,2012-01-04 00:34:08.55,36851487.0,-0.57,-0.84,0.27,15.18,0.0,12.0
4957,2012-01-04 00:34:08.6,36851488.0,-0.49,-0.85,0.18,15.15,0.0,12.0
4958,2012-01-04 00:34:08.65,36851489.0,-0.59,-0.86,0.2,15.06,0.0,12.0
4959,2012-01-04 00:34:08.7,36851490.0,-0.56,-0.82,0.18,15.1,0.0,12.0
4960,2012-01-04 00:34:08.75,36851491.0,-0.54,-0.77,0.15,15.08,0.0,12.0
4961,2012-01-04 00:34:08.8,36851492.0,-0.5,-0.79,0.19,15.05,0.0,12.0
4962,2012-01-04 00:34:08.85,36851493.0,-0.43,-0.82,0.28,15.01,0.0,12.0
4963,2012-01-04 00:34:08.9,36851494.0,-0.38,-0.85,0.44,14.91,0.0,12.0
4964,2012-01-04 00:34:08.95,36851495.0,-0.33,-0.85,0.53,14.81,0.0,12.0
4965,2012-01-04 00:34:09,36851496.0,-0.33,-0.85,0.53,14.81,0.0,12.0
4966,2012-01-04 00:34:09.05,36851497.0,-0.38,-0.69,0.51,14.83,0.0,12.0
4967,2012-01-04 00:34:09.1,36851498.0,-0.54,-0.61,0.44,14.79,0.0,12.0
4968,2012-01-04 00:34:09.15,36851499.0,-0.65,-0.56,0.42,14.83,0.0,12.0
4969,2012-01-04 00:34:09.2,36851500.0,-0.65,-0.56,0.55,14.89,0.0,12.0
4970,2012-01-04 00:34:09.25,36851501.0,-0.59,-0.56,0.57,14.86,0.0,12.0
4971,2012-01-04 00:34:09.3,36851502.0,-0.56,-0.53,0.62,14.91,0.0,12.0
4972,2012-01-04 00:34:09.35,36851503.0,-0.69,-0.55,0.59,14.94,0.0,12.0
4973,2012-01-04 00:34:09.4,36851504.0,-0.71,-0.52,0.61,14.96,0.0,12.0
4974,2012-01-04 00:34:09.45,36851505.0,-0.66,-0.5,0.57,14.91,0.0,12.0
4975,2012-01-04 00:34:09.5,36851506.0,-0.74,-0.47,0.51,14.93,0.0,12.0
4976,2012-01-04 00:34:09.55,36851507.0,-0.72,-0.45,0.49,14.91,0.0,12.0
4977,2012-01-04 00:34:09.6,36851508.0,-0.72,-0.45,0.55,14.93,0.0,12.0
4978,2012-01-04 00:34:09.65,36851509.0,-0.78,-0.55,0.55,14.94,0.0,12.0
4979,2012-01-04 00:34:09.7,36851510.0,-0.87,-0.55,0.5,14.94,0.0,12.0
4980,2012-01-04 00:34:09.75,36851511.0,-0.83,-0.53,0.53,14.91,0.0,12.0
4981,2012-01-04 00:34:09.8,36851512.0,-0.8,-0.51,0.57,14.96,0.0,12.0
4982,2012-01-04 00:34:09.85,36851513.0,-0.82,-0.47,0.59,14.93,0.0,12.0
4983,2012-01-04 00:34:09.9,36851514.0,-0.82,-0.47,0.59,14.93,0.0,12.0
4984,2012-01-04 00:34:09.95,36851515.0,-0.86,-0.47,0.64,14.93,0.0,12.0
4985,2012-01-04 00:34:10,36851516.0,-0.87,-0.4,0.5,14.93,0.0,12.0
4986,2012-01-04 00:34:10.05,36851517.0,-0.73,-0.4,0.57,14.91,0.0,12.0
4987,2012-01-04 00:34:10.1,36851518.0,-0.64,-0.4,0.62,14.91,0.0,12.0
4988,2012-01-04 00:34:10.15,36851519.0,-0.77,-0.4,0.55,14.93,0.0,12.0
4989,2012-01-04 00:34:10.2,36851520.0,-0.65,-0.36,0.57,14.96,0.0,12.0
4990,2012-01-04 00:34:10.25,36851521.0,-0.67,-0.28,0.57,14.96,0.0,12.0
4991,2012-01-04 00:34:10.3,36851522.0,-0.81,-0.27,0.51,14.93,0.0,12.0
4992,2012-01-04 00:34:10.35,36851523.0,-0.76,-0.44,0.47,14.83,0.0,12.0
4993,2012-01-04 00:34:10.4,36851524.0,-0.73,-0.4,0.51,14.88,0.0,12.0
4994,2012-01-04 00:34:10.45,36851525.0,-0.68,-0.32,0.53,14.81,0.0,12.0
4995,2012-01-04 00:34:10.5,36851526.0,-0.73,-0.34,0.49,14.81,0.0,12.0
4996,2012-01-04 00:34:10.55,36851527.0,-0.58,-0.36,0.49,14.74,0.0,12.0
4997,2012-01-04 00:34:10.6,36851528.0,-0.55,-0.39,0.46,14.72,0.0,12.0
